Camera,Image,Corner,xProjected,yProjected,xOriginal,yOriginal,deltaX,deltaY,RMS error
Camera L,3_L,35,1619.784,546.18317,1619.7882,546.31793,-0.0041503906,-0.13476562,0.1348295198537053
Camera L,3_L,36,1521.5088,254.23215,1521.517,254.28177,-0.008178711,-0.049621582,0.05029107988384476
Camera L,3_L,37,1527.5938,287.63696,1527.5569,287.61435,0.036865234,0.022613525,0.04324831830390776
Camera L,3_L,38,1533.8397,321.827,1533.7638,321.73846,0.075927734,0.088531494,0.11663124067801077
Camera L,3_L,39,1540.2571,356.83206,1540.3159,356.78598,-0.05883789,0.046081543,0.07473557369539767
Camera L,3_L,40,1546.8562,392.68472,1546.8477,392.64157,0.008544922,0.043151855,0.04398975244583382
Camera L,3_L,41,1553.6471,429.42032,1553.6212,429.4055,0.025878906,0.014831543,0.029827712877962445
Camera L,3_L,42,1560.6398,467.07687,1560.6378,467.0879,0.001953125,-0.011016846,0.011188636490300718
Camera L,3_L,43,1567.8427,505.69507,1567.7983,505.63235,0.044311523,0.06271362,0.07678873371151293
Camera L,3_L,44,1575.2637,545.318,1575.2839,545.3752,-0.020263672,-0.05718994,0.06067376530188294
Camera L,3_L,45,1481.2314,253.73184,1481.276,253.76472,-0.044555664,-0.03288269,0.05537579371842011
Camera L,3_L,46,1486.8114,287.11203,1486.7532,287.1336,0.05822754,-0.021575928,0.062096432770924415
Camera L,3_L,47,1492.5428,321.27066,1492.5209,321.2883,0.021972656,-0.01763916,0.02817689822706718
Camera L,3_L,48,1498.4364,356.2378,1498.4122,356.24783,0.024169922,-0.010040283,0.026172359661340388
Camera L,3_L,49,1504.5023,392.0463,1504.523,392.08835,-0.020629883,-0.042053223,0.04684085396994403
Camera L,3_L,50,1510.7513,428.73218,1510.7898,428.67215,-0.03845215,0.060028076,0.07128771035989276
Camera L,3_L,51,1517.1934,466.33438,1517.197,466.39883,-0.0036621094,-0.064453125,0.06455707836744232
Camera L,3_L,52,1523.8381,504.89474,1523.7701,504.82117,0.067993164,0.07357788,0.10018370581579833
Camera L,3_L,53,1530.6942,544.45795,1530.7156,544.4772,-0.021362305,-0.019226074,0.028740041604466544
Camera L,22_L,0,1497.5546,559.6679,1497.53,559.6752,0.024536133,-0.0072631836,0.025588584355316694
Camera L,22_L,1,1458.0677,579.3035,1458.1782,579.2733,-0.11047363,0.030212402,0.11453040121370267
Camera L,22_L,2,1418.1625,599.1411,1418.2655,599.2089,-0.103027344,-0.06781006,0.12334033244104894
Camera L,22_L,3,1377.8553,619.18463,1377.8485,619.18475,0.0068359375,-0.00012207031,0.006837027326631077
Camera L,22_L,4,1337.1561,639.4412,1337.1549,639.4909,0.0012207031,-0.049682617,0.0496976112777974
Camera L,22_L,5,1296.0675,659.92114,1296.1017,659.8664,-0.034179688,0.054748535,0.06454187121050023
Camera L,22_L,6,1254.5853,680.6374,1254.5529,680.66705,0.032470703,-0.029663086,0.04398005489727582
Camera L,22_L,7,1212.6984,701.60583,1212.6625,701.55743,0.035888672,0.04840088,0.060254807674150715
Camera L,22_L,8,1170.3888,722.84467,1170.418,722.78046,-0.029174805,0.064208984,0.07052632772959873
Camera L,22_L,9,1465.959,527.7462,1465.8591,527.7592,0.099853516,-0.013000488,0.10069626248388287
Camera L,22_L,10,1427.0819,546.8201,1427.0895,546.81177,-0.0075683594,0.008361816,0.01127829939489913
Camera L,22_L,11,1387.8181,566.08435,1387.8337,566.0966,-0.015625,-0.012268066,0.01986570105352841
Camera L,22_L,12,1348.1802,585.5422,1348.2048,585.5611,-0.024658203,-0.018920898,0.031080980985740293
Camera L,22_L,13,1308.1747,605.2,1308.1936,605.1962,-0.018920898,0.0037841797,0.019295606069503948
Camera L,22_L,14,1267.8013,625.06696,1267.8077,625.15643,-0.0064697266,-0.08947754,0.0897111328569355
Camera L,22_L,15,1227.0536,645.15497,1227.0704,645.09283,-0.016845703,0.06213379,0.06437690157998348
Camera L,22_L,16,1185.9186,665.47845,1185.906,665.50183,0.012573242,-0.023376465,0.026543276506426433
Camera L,22_L,17,1144.377,686.0542,1144.3438,686.0282,0.033203125,0.026000977,0.04217224551727474
Camera L,22_L,18,1435.6367,497.11105,1435.6556,497.17102,-0.018920898,-0.05996704,0.06288120868631455
Camera L,22_L,19,1397.367,515.65765,1397.3192,515.59973,0.047729492,0.057922363,0.07505401116903561
Camera L,22_L,20,1358.7367,534.38354,1358.6844,534.41876,0.052246094,-0.035217285,0.06300723359988451
Camera L,22_L,21,1319.7555,553.29156,1319.693,553.24786,0.0625,0.043701172,0.0762629819981378
Camera L,22_L,22,1280.4269,572.3872,1280.4269,572.3986,0.0,-0.011413574,0.01141357421875
Camera L,22_L,23,1240.7483,591.6787,1240.7365,591.60846,0.01184082,0.070251465,0.07124235635045738
Camera L,22_L,24,1200.7112,611.1768,1200.6802,611.2303,0.03100586,-0.053466797,0.06180664756848397
Camera L,22_L,25,1160.301,630.89465,1160.2849,630.81824,0.016113281,0.076416016,0.07809638452989899
Camera L,22_L,26,1119.4979,650.84766,1119.5398,650.9129,-0.041870117,-0.06524658,0.07752562918193968
Camera L,22_L,27,1406.5253,467.68384,1406.541,467.6661,-0.01574707,0.017730713,0.023713886291297646
Camera L,22_L,28,1368.8556,485.73343,1368.8274,485.75064,0.028198242,-0.017211914,0.033036205111359115
Camera L,22_L,29,1330.8475,503.95203,1330.8097,503.84738,0.037841797,0.104644775,0.11127681972128389
Camera L,22_L,30,1292.5077,522.34186,1292.4705,522.36237,0.037231445,-0.020507812,0.04250589245731507
Camera L,22_L,31,1253.8372,540.90784,1253.7987,540.9349,0.03845215,-0.027038574,0.04700693794794962
Camera L,22_L,32,1214.8312,559.65717,1214.883,559.7037,-0.051879883,-0.04650879,0.06967488572433293
Camera L,22_L,33,1175.4799,578.5997,1175.5065,578.5893,-0.026611328,0.010375977,0.028562627228635066
Camera L,22_L,34,1135.7676,597.7472,1135.7506,597.7633,0.016967773,-0.016113281,0.02339964034056789
Camera L,22_L,35,1095.6737,617.11383,1095.6494,617.146,0.024291992,-0.032165527,0.040307840846900866
Camera L,22_L,36,1378.561,439.3898,1378.6002,439.42163,-0.03918457,-0.031829834,0.0504833525238581
Camera L,22_L,37,1341.4811,456.96915,1341.4589,456.9361,0.022216797,0.033050537,0.03982366214454899
Camera L,22_L,38,1304.081,474.70786,1304.072,474.71368,0.009033203,-0.0058288574,0.010750550569252584
Camera L,22_L,39,1266.3651,492.60776,1266.3776,492.6269,-0.012451172,-0.019134521,0.022828963916411087
Camera L,22_L,40,1228.3323,510.673,1228.3322,510.6966,0.00012207031,-0.023590088,0.023590403723730675
Camera L,22_L,41,1189.9763,528.91003,1189.9548,528.85864,0.021484375,0.0513916,0.0557016613782693
Camera L,22_L,42,1151.2858,547.32764,1151.2943,547.3791,-0.008544922,-0.051452637,0.052157353414082605
Camera L,22_L,43,1112.2444,565.9366,1112.2556,565.89185,-0.011230469,0.04473877,0.046126791862376795
Camera L,22_L,44,1072.8314,584.7497,1072.8375,584.7917,-0.0061035156,-0.041992188,0.042433438630633924
Camera L,22_L,45,1351.6808,412.1584,1351.6615,412.09628,0.01928711,0.06210327,0.06502929276184079
Camera L,22_L,46,1315.1776,429.29135,1315.1896,429.29935,-0.011962891,-0.0079956055,0.014388900545824125
Camera L,22_L,47,1278.3699,446.5747,1278.3634,446.5211,0.0064697266,0.053619385,0.05400829366345188
Camera L,22_L,48,1241.2594,464.00983,1241.3112,464.06268,-0.051757812,-0.052856445,0.07397753014164814
Camera L,22_L,49,1203.8434,481.60028,1203.8466,481.55743,-0.0031738281,0.04284668,0.042964068071008665
Camera L,22_L,50,1166.1143,499.35178,1166.1661,499.41794,-0.051879883,-0.06616211,0.08407702990465467
Camera L,22_L,51,1128.0598,517.27216,1128.1138,517.2621,-0.053955078,0.010070801,0.054886897196420925
Camera L,22_L,52,1089.6632,535.3712,1089.6732,535.41125,-0.010009766,-0.040039062,0.04127132095955178
Camera L,22_L,53,1050.9034,553.66064,1050.8499,553.60016,0.053588867,0.06048584,0.08081029332976888
